2/5/2009 12:10	7.00	211.80
2/5/2009 12:20	7.60	574.10
2/5/2009 12:30	7.80	287.80
2/5/2009 12:40	7.60	206.70
2/5/2009 12:50	8.00	395.60
2/5/2009 13:00	8.30	452.30
2/5/2009 13:10	8.70	481.10
2/5/2009 13:20	8.10	174.40
2/5/2009 13:30	7.90	151.80
2/5/2009 13:40	7.90	169.90
2/5/2009 13:50	8.00	185.20
2/5/2009 14:00	8.00	128.80
2/5/2009 14:10	8.10	259.10
2/5/2009 14:20	9.00	464.40
2/5/2009 14:30	9.20	421.60
2/5/2009 14:40	9.30	542.30
2/5/2009 14:50	9.70	453.60
2/5/2009 15:00	9.50	407.30
2/5/2009 15:10	9.30	425.00
2/5/2009 15:20	8.90	347.60
2/5/2009 15:30	8.60	169.70
2/5/2009 15:40	8.90	338.60
2/5/2009 15:50	8.50	120.90
2/5/2009 16:00	8.30	124.20
2/5/2009 16:10	7.90	39.10
2/5/2009 16:20	8.20	178.50
2/5/2009 16:30	8.00	64.90
2/5/2009 16:40	8.20	141.70
2/5/2009 16:50	8.50	111.80
2/5/2009 17:00	8.20	93.60
2/5/2009 17:10	7.90	71.70
2/5/2009 17:20	7.90	55.40
2/5/2009 17:30	7.60	29.50
2/5/2009 17:40	7.00	9.00
2/5/2009 17:50	6.50	5.10
2/5/2009 18:00	6.10	2.70
2/5/2009 18:10	5.80	0.50
2/5/2009 18:20	5.60	0.00
2/5/2009 18:30	5.50	0.00
2/5/2009 18:40	5.40	0.00
2/5/2009 18:50	5.00	0.00
2/5/2009 19:00	4.80	0.00
2/5/2009 19:10	5.20	0.00
2/5/2009 19:20	5.40	0.00
2/5/2009 19:30	5.30	0.00
2/5/2009 19:40	5.10	0.00
2/5/2009 19:50	4.80	0.00
2/5/2009 20:00	4.70	0.00
2/5/2009 20:10	4.50	0.00
2/5/2009 20:20	4.30	0.00
2/5/2009 20:30	4.30	0.00
2/5/2009 20:40	4.30	0.00
2/5/2009 20:50	4.00	0.00
2/5/2009 21:00	3.90	0.00
2/5/2009 21:10	4.00	0.00
2/5/2009 21:20	4.20	0.00
2/5/2009 21:30	4.30	0.00
2/5/2009 21:40	4.30	0.00
2/5/2009 21:50	4.10	0.00
2/5/2009 22:00	4.00	0.00
2/5/2009 22:10	3.90	0.00
2/5/2009 22:20	3.90	0.00
2/5/2009 22:30	3.90	0.00
2/5/2009 22:40	3.80	0.00
2/5/2009 22:50	3.70	0.00
2/5/2009 23:00	3.60	0.00
2/5/2009 23:10	3.70	0.00
2/5/2009 23:20	3.60	0.00
2/5/2009 23:30	3.60	0.00
2/5/2009 23:40	3.90	0.00
2/5/2009 23:50	3.80	0.00
2/6/2009 0:00	3.60	0.00
2/6/2009 0:10	3.40	0.00
2/6/2009 0:20	3.40	0.00
2/6/2009 0:30	3.60	0.00
2/6/2009 0:40	3.70	0.00
2/6/2009 0:50	3.60	0.00
2/6/2009 1:00	3.60	0.00
2/6/2009 1:10	3.70	0.00
